created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2020-09-12 11:23:51 UTC,2658,89.06,178.85,210.42,5059,-77,80,32,118.62
2020-09-12 11:25:51 UTC,2659,88.05,176.95,202.85,5061,-77,80,32,117.27
2020-09-12 11:27:51 UTC,2660,89.29,178.97,210.98,5063,-76,80,32,118.57
2020-09-12 11:29:52 UTC,2661,88.75,176.63,207.95,5065,-77,80,32,117.11
2020-09-12 11:31:51 UTC,2662,88,179.05,208.6,5067,-77,80,32,118.58
2020-09-12 11:33:51 UTC,2663,88.09,180.18,211.11,5069,-77,80,32,119.36
2020-09-12 11:35:51 UTC,2664,87.2,178.89,206.02,5071,-77,80,32,118.41
2020-09-12 11:37:51 UTC,2665,87.55,177.25,208.05,5073,-77,80,32,117.44
2020-09-12 11:39:51 UTC,2666,86.31,179.33,205.49,5075,-77,80,32,118.64
2020-09-12 11:41:51 UTC,2667,86.93,174.29,204.91,5077,-77,80,32,115.42
2020-09-12 11:43:51 UTC,2668,90.04,179.53,208.3,5079,-78,80,32,119.05
2020-09-12 11:45:51 UTC,2669,85,175.05,203.96,5081,-78,80,32,116
2020-09-12 11:47:51 UTC,2670,86.09,176.55,202.04,5083,-78,80,32,116.91
2020-09-12 11:49:51 UTC,2671,85.81,174.67,207.23,5085,-78,80,32,115.75
2020-09-12 11:51:51 UTC,2672,86.7,175.07,201.77,5087,-78,80,32,116.02
2020-09-12 11:53:51 UTC,2673,86.83,175.9,207.81,5089,-77,80,32,116.53
2020-09-12 11:55:51 UTC,2674,85.69,172.84,199.4,5091,-77,80,32,114.51
2020-09-12 11:57:51 UTC,2675,86.04,174.3,200.36,5093,-78,80,32,115.49
2020-09-12 11:59:51 UTC,2676,86.31,174.67,205.43,5095,-78,80,32,115.78
2020-09-12 12:01:51 UTC,2677,85.53,171.95,201.26,5097,-79,80,32,113.84
2020-09-12 12:03:51 UTC,2678,86.43,174.16,199.12,5099,-78,80,32,115.45
2020-09-12 12:05:51 UTC,2679,84.64,173.89,202.52,5101,-77,80,32,115.25
2020-09-12 12:07:51 UTC,2680,84.96,175.22,205.65,5103,-75,80,32,116.02
2020-09-12 12:09:52 UTC,2681,83.79,170.21,197.42,5105,-75,80,32,112.77
2020-09-12 12:11:51 UTC,2682,86.14,171.91,202.77,5107,-75,80,32,113.81
2020-09-12 12:13:51 UTC,2683,85.61,171.61,203.43,5109,-74,80,32,113.8
2020-09-12 12:15:51 UTC,2684,84.63,172.37,201.19,5111,-73,80,32,114.13
2020-09-12 12:17:51 UTC,2685,85.82,171.89,202.77,5113,-75,80,32,113.75
2020-09-12 12:19:51 UTC,2686,83.96,171.61,200.93,5115,-75,80,32,113.66
2020-09-12 12:21:51 UTC,2687,85.12,169.74,198.98,5117,-76,80,32,112.44
2020-09-12 12:23:52 UTC,2688,83.44,169.89,201.13,5119,-76,80,32,112.54
2020-09-12 12:25:51 UTC,2689,83.52,168.91,198.54,5121,-75,80,32,112
2020-09-12 12:27:51 UTC,2690,85.29,172.73,201.54,5123,-75,80,32,114.42
2020-09-12 12:29:51 UTC,2691,83.74,167.19,197.46,5125,-76,80,32,110.56
2020-09-12 12:31:51 UTC,2692,82.94,167.29,195.9,5127,-76,80,32,110.75
2020-09-12 12:33:51 UTC,2693,83.36,173.43,207.02,5129,-76,80,32,114.75
2020-09-12 12:35:51 UTC,2694,82.28,168.75,198.54,5131,-76,80,32,111.65
2020-09-12 12:37:51 UTC,2695,85.2,169.61,192.91,5133,-76,80,32,112.36
2020-09-12 12:39:51 UTC,2696,82.37,167.37,192.7,5135,-76,80,32,110.82
2020-09-12 12:41:51 UTC,2697,83.8,166.98,193.64,5137,-76,80,32,110.42
2020-09-12 12:43:51 UTC,2698,84.39,169.1,197.02,5139,-73,80,32,112.03
2020-09-12 12:45:51 UTC,2699,83.7,169.3,198.3,5141,-75,80,32,112.05
2020-09-12 12:47:52 UTC,2700,82.18,169.02,193.98,5143,-76,80,32,111.73
2020-09-12 12:49:51 UTC,2701,81.3,164.45,191.68,5145,-76,80,32,108.77
2020-09-12 12:51:51 UTC,2702,81.91,165.46,193.32,5147,-74,80,32,109.46
2020-09-12 12:53:51 UTC,2703,81.67,162.12,188.11,5149,-77,80,32,107.16
2020-09-12 12:55:52 UTC,2704,80.02,164.02,190.62,5151,-78,80,32,108.52
2020-09-12 12:57:51 UTC,2705,82.48,165.5,193.67,5153,-78,80,32,109.67
2020-09-12 12:59:51 UTC,2706,81.23,164.11,193.07,5155,-78,80,32,108.5
2020-09-12 13:01:51 UTC,2707,83.63,166.23,193.11,5157,-78,80,32,109.95
2020-09-12 13:03:51 UTC,2708,83.58,167.05,193.91,5159,-78,80,32,110.53
2020-09-12 13:05:52 UTC,2709,81.26,160.46,190.07,5161,-77,80,32,106.24
2020-09-12 13:07:51 UTC,2710,80.69,161.89,189.35,5163,-77,80,32,107.27
2020-09-12 13:09:51 UTC,2711,80.57,163.75,191.57,5165,-76,80,32,108.29
2020-09-12 13:11:51 UTC,2712,80.37,165.05,191.72,5167,-75,80,32,109.28
2020-09-12 13:13:51 UTC,2713,81.41,162.3,186.34,5169,-76,80,32,107.52
2020-09-12 13:15:51 UTC,2714,80.77,162.35,188.79,5171,-76,80,32,107.42
2020-09-12 13:17:52 UTC,2715,79.42,161.74,186.3,5173,-74,80,32,107.12
2020-09-12 13:19:51 UTC,2716,80.81,163.12,190.6,5175,-75,80,32,107.96
2020-09-12 13:21:51 UTC,2717,81.32,162.62,187.5,5177,-75,80,32,107.64
2020-09-12 13:23:51 UTC,2718,79.43,160.17,188.17,5179,-75,80,32,105.94
2020-09-12 13:25:51 UTC,2719,81.37,162.3,189.63,5181,-75,80,32,107.28
2020-09-12 13:27:51 UTC,2720,80.93,164.98,190.63,5183,-76,80,32,109.11
2020-09-12 13:29:51 UTC,2721,78.58,160.78,189.2,5185,-75,80,32,106.31
2020-09-12 13:31:51 UTC,2722,79.52,161.5,189.78,5187,-76,80,32,106.96
2020-09-12 13:33:52 UTC,2723,80.59,162.45,189.11,5189,-73,80,32,107.52
2020-09-12 13:35:51 UTC,2724,79.76,160.13,188.02,5191,-78,80,32,106.07
2020-09-12 13:37:51 UTC,2725,79.32,158.29,189.52,5193,-75,80,32,104.77
2020-09-12 13:39:51 UTC,2726,80.7,161,184.78,5195,-75,80,32,106.67
2020-09-12 13:41:51 UTC,2727,80.5,161.39,187.04,5197,-76,80,32,106.74
2020-09-12 13:43:51 UTC,2728,79.04,160.19,194.37,5199,-76,80,32,106.12
2020-09-12 13:45:51 UTC,2729,78.5,159.12,186.21,5201,-76,80,32,105.32
2020-09-12 13:47:51 UTC,2730,77.63,157.77,184.7,5203,-76,80,32,104.46
2020-09-12 13:49:54 UTC,2731,79.2,156.34,183.2,5205,-75,80,32,103.48
2020-09-12 13:51:51 UTC,2732,77.39,156.65,183.04,5207,-75,80,32,103.65
2020-09-12 13:53:51 UTC,2733,77.91,155.96,179.09,5209,-76,80,32,103.18
2020-09-12 13:55:51 UTC,2734,77.44,156.47,183.89,5211,-77,80,32,103.68
2020-09-12 13:57:51 UTC,2735,78.05,154.73,185.39,5213,-76,80,32,102.43
2020-09-12 13:59:53 UTC,2736,78.63,157.81,183.25,5215,-79,80,32,104.49
2020-09-12 14:01:51 UTC,2737,77.86,158.36,188.31,5217,-78,80,32,104.9
2020-09-12 14:03:51 UTC,2738,79.07,156.39,179.96,5219,-78,80,32,103.56
2020-09-12 14:05:52 UTC,2739,78.87,156.11,183.16,5221,-78,80,32,103.42
2020-09-12 14:07:51 UTC,2740,76.91,155.54,183.57,5223,-76,80,32,102.93
2020-09-12 14:09:51 UTC,2741,76.3,155.4,180.54,5225,-74,80,32,102.72
2020-09-12 14:11:51 UTC,2742,76.67,154.31,184.84,5227,-74,80,32,101.98
2020-09-12 14:13:51 UTC,2743,76.94,156.42,183.91,5229,-75,80,32,103.32
2020-09-12 14:15:51 UTC,2744,78.28,155.45,180.87,5231,-74,80,32,102.94
2020-09-12 14:17:51 UTC,2745,78.25,156.33,181.93,5233,-79,80,32,103.42
2020-09-12 14:19:51 UTC,2746,77.43,154.96,183.14,5235,-79,80,32,102.46
2020-09-12 14:21:51 UTC,2747,78.94,157.87,185.96,5237,-79,80,32,104.62
2020-09-12 14:23:51 UTC,2748,77.24,154.02,180.8,5239,-80,80,32,101.96
2020-09-12 14:25:51 UTC,2749,75.74,154.35,182.6,5241,-79,80,32,102.11
2020-09-12 14:27:52 UTC,2750,77.39,154.02,181,5243,-79,80,32,101.96
2020-09-12 14:29:51 UTC,2751,78.59,153.74,176.03,5245,-79,80,32,101.76
2020-09-12 14:31:51 UTC,2752,76.43,153.7,180.96,5247,-79,80,32,101.79
2020-09-12 14:33:51 UTC,2753,77.91,153.93,179.72,5249,-78,80,32,101.88
2020-09-12 14:35:51 UTC,2754,77.07,156.31,186.09,5251,-79,80,32,103.43
2020-09-12 14:37:51 UTC,2755,76.28,156.77,185.56,5253,-78,80,32,103.75
2020-09-12 14:39:51 UTC,2756,76.96,154.18,182.05,5255,-79,80,32,102.05
2020-09-12 14:41:51 UTC,2757,77.51,153.85,181.38,5257,-79,80,32,101.91
2020-09-12 14:43:52 UTC,2758,77.12,153.42,180.19,5259,-79,80,32,101.51
2020-09-12 14:45:51 UTC,2759,76.38,151.6,180.02,5261,-79,80,32,100.38
2020-09-12 14:47:51 UTC,2760,75.94,151.31,178.06,5263,-74,80,32,100.13
2020-09-12 14:49:51 UTC,2761,76.11,150.32,175.79,5265,-73,80,32,99.52
2020-09-12 14:51:51 UTC,2762,76.09,152.43,177.3,5267,-73,80,32,100.79
2020-09-12 14:53:51 UTC,2763,76.05,151.95,177.57,5269,-77,80,32,100.7
2020-09-12 14:55:51 UTC,2764,77.45,152.75,179.93,5271,-78,80,32,101.05
2020-09-12 14:57:51 UTC,2765,76.89,151.57,177.04,5273,-78,80,32,100.2
2020-09-12 14:59:51 UTC,2766,76.11,151.12,177.88,5275,-78,80,32,100.04
2020-09-12 15:01:51 UTC,2767,76.5,152.23,180.52,5277,-79,80,32,100.54
2020-09-12 15:03:51 UTC,2768,76.19,151.79,180.02,5279,-78,80,32,100.36
2020-09-12 15:05:52 UTC,2769,76.24,153.7,182.46,5281,-78,80,32,101.78
2020-09-12 15:07:51 UTC,2770,77.11,152.48,179.2,5283,-78,80,32,100.93
2020-09-12 15:09:51 UTC,2771,74.72,149.97,176.48,5285,-78,80,32,99.17
2020-09-12 15:11:51 UTC,2772,75.62,149.62,175.09,5287,-78,80,32,98.91
2020-09-12 15:13:51 UTC,2773,75.91,150.92,179.98,5289,-78,80,32,99.91
2020-09-12 15:15:52 UTC,2774,76.55,150.65,175.22,5291,-78,80,32,99.67
2020-09-12 15:17:51 UTC,2775,76.29,147.69,172.33,5293,-75,80,32,97.71
2020-09-12 15:19:51 UTC,2776,75,149.21,177.19,5295,-75,80,32,98.74
2020-09-12 15:21:51 UTC,2777,74.43,147.3,177.5,5297,-74,80,32,97.43
2020-09-12 15:23:51 UTC,2778,73.71,147.84,173.43,5299,-74,80,32,97.71
2020-09-12 15:25:51 UTC,2779,75.91,149.98,177.36,5301,-79,80,32,99.34
2020-09-12 15:27:51 UTC,2780,76.05,149.16,175.55,5303,-79,80,32,98.61
2020-09-12 15:29:51 UTC,2781,73.92,149.6,176.4,5305,-78,80,32,98.94
2020-09-12 15:31:51 UTC,2782,73.34,147.11,171.45,5307,-78,80,32,97.23
2020-09-12 15:33:51 UTC,2783,74.2,148.42,176.6,5309,-78,80,32,98.29
2020-09-12 15:35:51 UTC,2784,76.25,148.45,172.32,5311,-79,80,32,98.27
2020-09-12 15:37:51 UTC,2785,75.72,149.37,175.02,5313,-79,80,32,98.88
2020-09-12 15:39:51 UTC,2786,76.11,151.42,179.64,5315,-78,80,32,100.17
2020-09-12 15:41:51 UTC,2787,76.46,149.79,175.42,5317,-77,80,32,99.14
2020-09-12 15:43:51 UTC,2788,74.53,148.76,175.03,5319,-77,80,32,98.27
2020-09-12 15:45:51 UTC,2789,75.11,149.37,176.14,5321,-76,80,32,98.61
2020-09-12 15:47:51 UTC,2790,75.91,148.94,174.89,5323,-77,80,32,98.58
2020-09-12 15:49:51 UTC,2791,74.93,149.15,176.85,5325,-74,80,32,98.73
2020-09-12 15:51:51 UTC,2792,75.09,151.71,180.29,5327,-74,80,32,100.5
2020-09-12 15:53:51 UTC,2793,76.53,146.77,168.93,5329,-74,80,32,97.11
2020-09-12 15:55:51 UTC,2794,75.26,150.46,177.24,5331,-74,80,32,99.52
2020-09-12 15:57:51 UTC,2795,74.09,147.25,173.56,5333,-78,80,32,97.4
2020-09-12 15:59:51 UTC,2796,75.17,149.17,173.05,5335,-78,80,32,98.6
2020-09-12 16:01:51 UTC,2797,74.38,150.88,175.77,5337,-78,80,32,99.66
2020-09-12 16:03:51 UTC,2798,73.5,147.61,175.61,5339,-79,80,32,97.7
2020-09-12 16:05:52 UTC,2799,74,150.25,176.49,5341,-79,80,32,99.47
2020-09-12 16:07:51 UTC,2800,74.34,145.3,174.21,5343,-79,80,32,96.04
2020-09-12 16:09:51 UTC,2801,76.17,150.03,176.29,5345,-78,80,32,99.29
2020-09-12 16:11:51 UTC,2802,73.93,149.59,175.94,5347,-79,80,32,99.02
2020-09-12 16:13:51 UTC,2803,74.75,149.58,179.13,5349,-79,80,32,99.06
2020-09-12 16:15:51 UTC,2804,74.42,149.76,176.55,5351,-77,80,32,98.87
2020-09-12 16:17:51 UTC,2805,73.82,147.67,174.04,5353,-78,80,32,97.62
2020-09-12 16:19:51 UTC,2806,74.38,147.84,174.51,5355,-78,80,32,97.93
2020-09-12 16:21:51 UTC,2807,73.89,148.7,173.44,5357,-78,80,32,98.46
2020-09-12 16:23:51 UTC,2808,75.04,146.13,175.65,5359,-78,80,32,96.65
2020-09-12 16:25:51 UTC,2809,73.87,146.31,170.69,5361,-79,80,32,96.89
2020-09-12 16:27:51 UTC,2810,73.05,146.26,170.77,5363,-79,80,32,96.81
2020-09-12 16:29:51 UTC,2811,73.43,145.3,172.39,5365,-79,80,32,96.2
2020-09-12 16:31:51 UTC,2812,74.81,148.98,174.22,5367,-78,80,32,98.65
2020-09-12 16:33:51 UTC,2813,74.02,148.32,180,5369,-78,80,32,98.12
2020-09-12 16:35:51 UTC,2814,73.52,146.24,173.22,5371,-78,80,32,96.84
2020-09-12 16:37:51 UTC,2815,74.29,147.4,174.29,5373,-78,80,32,97.53
2020-09-12 16:39:51 UTC,2816,72.7,144.11,170.85,5375,-78,80,32,95.19
2020-09-12 16:41:51 UTC,2817,75.83,149.86,176.53,5377,-79,80,32,99.19
2020-09-12 16:43:51 UTC,2818,73.86,146.12,174.81,5379,-78,80,32,96.58
2020-09-12 16:45:51 UTC,2819,71.57,143.8,172.63,5381,-79,80,32,95.04
2020-09-12 16:47:51 UTC,2820,74.55,148.55,177.73,5383,-74,80,32,98.27
2020-09-12 16:49:51 UTC,2821,74.88,149.66,176.52,5385,-74,80,32,99.12
2020-09-12 16:51:51 UTC,2822,72.3,143.58,166.96,5387,-74,80,32,95
2020-09-12 16:53:51 UTC,2823,74.14,148.96,173.61,5389,-73,80,32,98.64
2020-09-12 16:55:51 UTC,2824,73.65,147.91,174.91,5391,-74,80,32,97.89
2020-09-12 16:57:51 UTC,2825,72.98,148.12,174.41,5393,-73,80,32,98.09
2020-09-12 16:59:51 UTC,2826,75.71,149.38,178.95,5395,-74,80,32,98.97
2020-09-12 17:01:51 UTC,2827,74.09,145.98,176.71,5397,-73,80,32,96.68
2020-09-12 17:03:51 UTC,2828,73.36,145.84,174.04,5399,-73,80,32,96.55
2020-09-12 17:05:52 UTC,2829,73.33,146.25,171.63,5401,-74,80,32,96.79
2020-09-12 17:07:51 UTC,2830,73.23,144.46,176.91,5403,-74,80,32,95.55
2020-09-12 17:09:51 UTC,2831,73.81,147.09,176.68,5405,-74,80,32,97.19
2020-09-12 17:11:51 UTC,2832,74,147.32,177.59,5407,-74,80,32,97.36
2020-09-12 17:13:51 UTC,2833,73.43,144.67,172.33,5409,-74,80,32,95.78
2020-09-12 17:15:51 UTC,2834,73.09,143.88,168.51,5411,-74,80,32,95.18
2020-09-12 17:17:51 UTC,2835,73.85,147.8,177.51,5413,-74,80,32,97.87
2020-09-12 17:19:51 UTC,2836,73.41,147.66,174.8,5415,-74,80,32,97.62
2020-09-12 17:21:51 UTC,2837,73.92,146.34,173.7,5417,-77,80,32,96.77
2020-09-12 17:23:51 UTC,2838,72.93,143.95,171.86,5419,-77,80,32,95.12
2020-09-12 17:25:51 UTC,2839,75.05,148.4,181.67,5421,-77,80,32,98.24
2020-09-12 17:27:51 UTC,2840,74.93,148.23,174.3,5423,-77,80,32,98.07
2020-09-12 17:29:51 UTC,2841,73.59,145.48,170.59,5425,-76,80,32,96.26
2020-09-12 17:31:51 UTC,2842,72.95,143.52,168.95,5427,-76,80,32,94.91
2020-09-12 17:33:51 UTC,2843,73.97,147.09,177,5429,-76,80,32,97.24
2020-09-12 17:35:53 UTC,2844,73.44,145.7,171.25,5431,-76,80,32,96.44
2020-09-12 17:37:51 UTC,2845,73.74,146.09,172.69,5433,-77,80,32,96.43
2020-09-12 17:39:51 UTC,2846,72.64,145.52,172.55,5435,-76,80,32,96.16
2020-09-12 17:41:51 UTC,2847,73.34,147.34,176.26,5437,-76,80,32,97.62
2020-09-12 17:43:51 UTC,2848,73.71,147.4,177.76,5439,-76,80,32,97.45
2020-09-12 17:45:51 UTC,2849,73.93,144.45,176,5441,-77,80,32,95.38
2020-09-12 17:47:51 UTC,2850,73.09,145.87,175.33,5443,-78,80,32,96.33
2020-09-12 17:49:51 UTC,2851,72.84,145.62,173.05,5445,-79,80,32,96.21
2020-09-12 17:51:51 UTC,2852,73.56,145.56,173.64,5447,-76,80,32,96.15
2020-09-12 17:53:51 UTC,2853,71.98,144.26,175.58,5449,-76,80,32,95.4
