created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%
2020-03-04 11:14:34 UTC,5680,0.77,2.11,2.85,8051,-81,58,50
2020-03-04 11:16:34 UTC,5681,0.71,1.45,1.83,8053,-81,56,48
2020-03-04 11:18:34 UTC,5682,1.28,3.52,4.56,8055,-80,56,50
2020-03-04 11:20:34 UTC,5683,0.71,2.99,4.4,8057,-80,54,50
2020-03-04 11:22:34 UTC,5684,1,3.59,5.16,8059,-80,53,51
2020-03-04 11:24:34 UTC,5685,1.09,2.85,3.92,8061,-81,52,53
2020-03-04 11:26:34 UTC,5686,0.93,2.76,4,8063,-79,52,53
2020-03-04 11:28:34 UTC,5687,0.59,2.83,3.54,8065,-78,53,55
2020-03-04 11:30:34 UTC,5688,0.23,1.95,2.39,8067,-79,54,55
2020-03-04 11:32:34 UTC,5689,0.13,0.78,0.99,8069,-79,55,54
2020-03-04 11:34:34 UTC,5690,0.43,1.78,1.93,8071,-80,56,52
2020-03-04 11:36:34 UTC,5691,0.68,1.96,2.77,8073,-81,56,52
2020-03-04 11:38:34 UTC,5692,0.4,1.45,1.75,8075,-79,57,51
2020-03-04 11:40:34 UTC,5693,0.23,1.09,1.61,8077,-79,58,51
2020-03-04 11:42:34 UTC,5694,0.23,1.28,2.17,8079,-79,59,50
2020-03-04 11:44:34 UTC,5695,0.45,1.29,2.16,8081,-81,60,48
2020-03-04 11:46:34 UTC,5696,0.51,1.5,1.99,8083,-78,60,48
2020-03-04 11:48:34 UTC,5697,0.51,1.43,1.7,8085,-81,60,47
2020-03-04 11:50:34 UTC,5698,0.23,0.86,1.55,8087,-79,61,47
2020-03-04 11:52:34 UTC,5699,0.69,1.76,2.26,8089,-81,60,46
2020-03-04 11:54:34 UTC,5700,0.07,1.04,1.11,8091,-83,61,46
2020-03-04 11:56:34 UTC,5701,0,1.46,1.69,8093,-80,61,45
2020-03-04 11:58:34 UTC,5702,0.51,2.43,2.78,8095,-81,61,45
2020-03-04 12:00:34 UTC,5703,0.71,2.32,3.12,8097,-81,60,46
2020-03-04 12:02:34 UTC,5704,0.13,1.13,1.58,8099,-81,61,46
2020-03-04 12:04:34 UTC,5705,0.36,1.51,2.01,8101,-79,61,44
2020-03-04 12:06:34 UTC,5706,0.78,1.88,2.22,8103,-80,61,44
2020-03-04 12:08:35 UTC,5707,0.39,1.1,1.12,8105,-79,61,45
2020-03-04 12:10:34 UTC,5708,0.31,1.27,1.66,8107,-79,61,45
2020-03-04 12:12:34 UTC,5709,0.28,1.49,1.7,8109,-80,61,44
2020-03-04 12:14:34 UTC,5710,0.47,1.06,1.68,8111,-79,62,44
2020-03-04 12:16:34 UTC,5711,0.2,1.08,1.59,8113,-79,61,43
2020-03-04 12:18:34 UTC,5712,0.48,1.85,2.69,8115,-80,61,44
2020-03-04 12:20:34 UTC,5713,0.54,1.37,2.29,8117,-81,61,44
2020-03-04 12:22:34 UTC,5714,0.53,1.62,2.67,8119,-81,61,43
2020-03-04 12:24:34 UTC,5715,0.32,1,1.76,8121,-79,61,44
2020-03-04 12:26:34 UTC,5716,0.11,1.24,1.41,8123,-81,61,44
2020-03-04 12:28:34 UTC,5717,0,1.26,2.03,8125,-80,61,44
2020-03-04 12:30:34 UTC,5718,0.28,0.81,0.81,8127,-80,62,44
2020-03-04 12:32:34 UTC,5719,0,0.63,0.9,8129,-81,62,43
2020-03-04 12:34:34 UTC,5720,0.22,1.23,1.32,8131,-79,62,43
2020-03-04 12:36:34 UTC,5721,0.1,1.07,1.29,8133,-79,62,43
2020-03-04 12:38:34 UTC,5722,0.4,1.16,2.01,8135,-80,61,44
2020-03-04 12:40:34 UTC,5723,0.45,1.42,1.69,8137,-80,57,43
2020-03-04 12:42:34 UTC,5724,0.17,1.3,1.88,8139,-81,59,47
2020-03-04 12:44:34 UTC,5725,0.29,0.75,0.99,8141,-79,60,46
2020-03-04 12:46:34 UTC,5726,0.07,0.74,1.15,8143,-79,61,45
2020-03-04 12:48:34 UTC,5727,0.19,0.66,1.13,8145,-79,62,44
2020-03-04 12:50:34 UTC,5728,0.13,0.63,1.01,8147,-81,63,43
2020-03-04 12:52:34 UTC,5729,0,0.47,0.71,8149,-81,64,43
2020-03-04 12:54:34 UTC,5730,0,0,0,8151,-80,64,42
2020-03-04 12:56:34 UTC,5731,0,0.22,0.22,8153,-81,65,41
2020-03-04 12:58:34 UTC,5732,0,0.15,0.2,8155,-81,65,41
2020-03-04 13:00:36 UTC,5733,0.11,0.54,0.66,8157,-81,66,40
2020-03-04 13:02:34 UTC,5734,0.06,0.37,0.47,8159,-79,66,40
2020-03-04 13:04:35 UTC,5735,0.12,0.46,0.46,8161,-79,67,39
2020-03-04 13:06:34 UTC,5736,0,0.22,0.46,8163,-80,67,38
2020-03-04 13:08:34 UTC,5737,0,0,0,8165,-80,68,38
2020-03-04 13:10:34 UTC,5738,0,0,0.21,8167,-82,68,38
2020-03-04 13:12:34 UTC,5739,0,0.07,0.07,8169,-79,68,37
2020-03-04 13:14:34 UTC,5740,0,0.03,0.26,8171,-80,68,37
2020-03-04 13:16:34 UTC,5741,0,0.04,0.23,8173,-80,68,36
2020-03-04 13:18:34 UTC,5742,0,0,0.16,8175,-80,69,36
2020-03-04 13:20:34 UTC,5743,0,0,0.03,8177,-80,69,36
2020-03-04 13:22:34 UTC,5744,0,0,0.09,8179,-79,69,36
2020-03-04 13:24:34 UTC,5745,0,0.24,0.24,8181,-78,69,35
2020-03-04 13:26:34 UTC,5746,0,0,0.22,8183,-78,69,35
2020-03-04 13:28:34 UTC,5747,0,0.1,0.17,8185,-78,69,35
2020-03-04 13:30:34 UTC,5748,0,0,0,8187,-79,69,35
2020-03-04 13:32:36 UTC,5749,0,0.16,0.39,8189,-82,69,34
2020-03-04 13:34:34 UTC,5750,0,0.03,0.1,8191,-83,70,34
2020-03-04 13:36:34 UTC,5751,0,0,0.25,8193,-79,70,34
2020-03-04 13:38:34 UTC,5752,0,0,0,8195,-81,70,34
2020-03-04 13:40:34 UTC,5753,0,0,0,8197,-79,70,34
2020-03-04 13:42:34 UTC,5754,0,0.03,0.07,8199,-78,70,33
2020-03-04 13:44:34 UTC,5755,0,0,0.19,8201,-80,70,33
2020-03-04 13:46:34 UTC,5756,0,0,0,8203,-80,70,33
2020-03-04 13:48:34 UTC,5757,0,0.09,0.09,8205,-81,70,33
2020-03-04 13:50:34 UTC,5758,0,0,0.19,8207,-81,71,33
2020-03-04 13:52:34 UTC,5759,0,0,0,8209,-81,71,33
2020-03-04 13:54:34 UTC,5760,0,0,0.12,8211,-80,71,32
2020-03-04 13:56:34 UTC,5761,0,0.22,0.22,8213,-78,71,32
2020-03-04 13:58:34 UTC,5762,0,0,0.23,8215,-81,71,32
2020-03-04 14:00:34 UTC,5763,0,0,0,8217,-81,71,32
2020-03-04 14:02:34 UTC,5764,0,0.17,0.29,8219,-79,71,32
2020-03-04 14:04:34 UTC,5765,1.13,1.46,1.64,8221,-79,71,32
2020-03-04 14:06:34 UTC,5766,3.63,3.94,3.94,8223,-79,71,32
2020-03-04 14:08:34 UTC,5767,4.26,4.59,4.59,8225,-79,71,31
2020-03-04 14:10:34 UTC,5768,1.87,2.29,2.55,8227,-80,72,31
2020-03-04 14:12:34 UTC,5769,0.16,0.3,0.3,8229,-81,72,31
2020-03-04 14:14:34 UTC,5770,0,0,0.18,8231,-79,72,31
2020-03-04 14:16:34 UTC,5771,0,0.21,0.29,8233,-80,72,31
2020-03-04 14:18:34 UTC,5772,0,0,0.25,8235,-79,72,31
2020-03-04 14:20:34 UTC,5773,0,0,0,8237,-80,72,31
2020-03-04 14:22:34 UTC,5774,0,0.03,0.03,8239,-78,72,31
2020-03-04 14:24:34 UTC,5775,0,0,0.06,8241,-78,72,31
2020-03-04 14:26:34 UTC,5776,0,0,0.09,8243,-81,72,31
2020-03-04 14:28:34 UTC,5777,0,0,0,8245,-79,72,31
2020-03-04 14:30:34 UTC,5778,0,0,0.15,8247,-83,72,30
2020-03-04 14:32:34 UTC,5779,0,0,0,8249,-82,72,30
2020-03-04 14:34:34 UTC,5780,0,0,0,8251,-80,72,30
2020-03-04 14:36:34 UTC,5781,0,0,0.39,8253,-79,72,30
2020-03-04 14:38:34 UTC,5782,0,0,0,8255,-81,72,30
2020-03-04 14:40:34 UTC,5783,0,0.08,0.08,8257,-79,72,30
2020-03-04 14:42:34 UTC,5784,0,0.13,0.17,8259,-78,72,30
2020-03-04 14:44:34 UTC,5785,0,0,0.53,8261,-78,72,30
2020-03-04 14:46:34 UTC,5786,0,0.07,0.4,8263,-81,72,30
2020-03-04 14:48:34 UTC,5787,0,0,0,8265,-81,72,30
2020-03-04 14:50:34 UTC,5788,0,0,0.24,8267,-78,72,30
2020-03-04 14:52:34 UTC,5789,0,0.09,0.41,8269,-78,72,30
2020-03-04 14:54:34 UTC,5790,0,0.41,0.5,8271,-81,70,30
2020-03-04 14:56:34 UTC,5791,0,0.4,0.53,8273,-79,70,30
2020-03-04 14:58:34 UTC,5792,0,0.47,0.87,8275,-80,68,31
2020-03-04 15:00:34 UTC,5793,0.16,0.68,1.06,8277,-81,68,32
2020-03-04 15:02:34 UTC,5794,0.13,0.69,0.91,8279,-78,66,32
2020-03-04 15:04:34 UTC,5795,0,1.18,1.77,8281,-79,65,33
2020-03-04 15:06:34 UTC,5796,0.36,1.17,1.73,8283,-79,66,34
2020-03-04 15:08:34 UTC,5797,0,0.61,1.03,8285,-80,66,34
2020-03-04 15:10:34 UTC,5798,0,0.28,0.64,8287,-78,67,34
2020-03-04 15:12:34 UTC,5799,0,0.06,0.14,8289,-80,68,33
2020-03-04 15:14:34 UTC,5800,0,0.29,0.86,8291,-80,68,33
2020-03-04 15:16:34 UTC,5801,0.07,0.33,0.5,8293,-82,67,33
2020-03-04 15:18:34 UTC,5802,0.27,0.9,1.28,8295,-79,67,33
2020-03-04 15:20:34 UTC,5803,0,0.49,0.97,8297,-79,66,32
2020-03-04 15:22:34 UTC,5804,0.29,1.47,2.16,8299,-80,64,33
2020-03-04 15:24:34 UTC,5805,0.25,1.42,1.42,8301,-80,64,35
2020-03-04 15:26:34 UTC,5806,0.37,0.9,1.45,8303,-80,64,34
2020-03-04 15:28:34 UTC,5807,0.3,1.11,2.09,8305,-78,64,35
2020-03-04 15:30:34 UTC,5808,0.23,0.41,0.41,8307,-82,65,35
2020-03-04 15:32:34 UTC,5809,0,0.29,0.62,8309,-79,66,34
2020-03-04 15:34:34 UTC,5810,0.43,1.35,1.75,8311,-80,66,35
2020-03-04 15:36:34 UTC,5811,0.49,1.06,1.29,8313,-81,65,34
2020-03-04 15:38:34 UTC,5812,0.19,0.99,1.3,8315,-81,65,35
2020-03-04 15:40:35 UTC,5813,1.06,2.32,3.03,8317,-82,65,35
2020-03-04 15:42:34 UTC,5814,1.16,2.9,3.42,8319,-81,61,35
2020-03-04 15:44:34 UTC,5815,1.4,3.72,4.63,8321,-79,61,37
2020-03-04 15:46:34 UTC,5816,0.74,2.37,3.56,8323,-81,59,38
2020-03-04 15:48:34 UTC,5817,0.9,2.13,2.94,8325,-79,61,39
2020-03-04 15:50:34 UTC,5818,0.49,1.3,1.81,8327,-79,62,39
2020-03-04 15:52:34 UTC,5819,0.06,0.65,0.97,8329,-81,63,38
2020-03-04 15:54:34 UTC,5820,0.04,1,1.52,8331,-79,64,37
2020-03-04 15:56:34 UTC,5821,0.17,0.71,1.5,8333,-81,63,36
2020-03-04 15:58:34 UTC,5822,0.47,1.07,1.16,8335,-81,64,37
2020-03-04 16:00:34 UTC,5823,0,0.37,0.54,8337,-79,65,36
2020-03-04 16:02:34 UTC,5824,0.12,0.78,0.93,8339,-81,65,36
2020-03-04 16:04:34 UTC,5825,0.15,0.58,0.85,8341,-81,66,35
2020-03-04 16:06:34 UTC,5826,0.17,0.4,0.74,8343,-82,66,34
2020-03-04 16:08:34 UTC,5827,0.22,0.62,0.62,8345,-80,67,35
2020-03-04 16:10:34 UTC,5828,0,0.57,1.13,8347,-81,67,34
2020-03-04 16:12:34 UTC,5829,0.19,0.54,0.79,8349,-81,68,34
2020-03-04 16:14:34 UTC,5830,0,0.42,0.68,8351,-84,68,33
2020-03-04 16:16:34 UTC,5831,0.13,0.54,0.6,8353,-81,68,33
2020-03-04 16:18:34 UTC,5832,0.07,0.47,0.75,8355,-79,69,33
2020-03-04 16:20:34 UTC,5833,0,0.17,0.32,8357,-81,69,32
2020-03-04 16:22:34 UTC,5834,0,0.16,0.31,8359,-81,70,32
2020-03-04 16:24:34 UTC,5835,0.56,1.39,1.73,8361,-80,67,31
2020-03-04 16:26:34 UTC,5836,1.13,2.45,3.01,8363,-81,67,33
2020-03-04 16:28:36 UTC,5837,1.77,3.12,3.39,8365,-81,63,32
2020-03-04 16:30:34 UTC,5838,1.52,2.75,3.72,8367,-81,63,35
2020-03-04 16:32:34 UTC,5839,1.31,3.31,3.99,8369,-80,61,35
2020-03-04 16:34:34 UTC,5840,0.85,2.46,4.37,8371,-82,62,37
2020-03-04 16:36:34 UTC,5841,0.31,1.15,1.29,8373,-81,63,37
2020-03-04 16:38:34 UTC,5842,1.05,2.23,2.79,8375,-79,61,37
2020-03-04 16:40:34 UTC,5843,0.16,0.99,2.28,8377,-82,64,37
2020-03-04 16:42:34 UTC,5844,0.31,0.84,1.22,8379,-81,64,36
2020-03-04 16:44:34 UTC,5845,0.4,0.8,0.91,8381,-84,63,36
2020-03-04 16:46:34 UTC,5846,0.3,1.36,1.64,8383,-83,64,36
2020-03-04 16:48:34 UTC,5847,0.33,1.04,2.3,8385,-81,65,36
2020-03-04 16:50:34 UTC,5848,0.01,0.77,1.62,8387,-82,65,35
2020-03-04 16:52:34 UTC,5849,0.57,2.07,2.28,8389,-85,63,35
2020-03-04 16:54:39 UTC,5850,0.4,1.45,1.65,8392,-85,65,36
2020-03-04 16:56:34 UTC,5851,0.01,0.46,0.5,8393,-87,66,35
2020-03-04 16:58:34 UTC,5852,0.31,1.27,1.51,8395,-86,66,35
2020-03-04 17:00:34 UTC,5853,0.58,1.66,1.8,8397,-88,65,34
2020-03-04 17:02:34 UTC,5854,0.11,0.47,0.83,8399,-86,67,34
2020-03-04 17:04:34 UTC,5855,0.52,1.35,2.02,8401,-84,65,34
2020-03-04 17:06:34 UTC,5856,0.31,0.89,0.96,8403,-84,67,34
2020-03-04 17:08:34 UTC,5857,1.01,1.94,3.2,8405,-85,67,34
2020-03-04 17:10:34 UTC,5858,0,0.26,0.3,8407,-84,68,33
2020-03-04 17:12:34 UTC,5859,0.53,1.14,1.64,8409,-86,67,33
2020-03-04 17:14:34 UTC,5860,1.38,2.68,2.99,8411,-86,65,33
2020-03-04 17:16:34 UTC,5861,0.81,1.66,2.4,8413,-84,67,34
2020-03-04 17:18:34 UTC,5862,0.26,1.29,1.33,8415,-86,67,34
2020-03-04 17:20:34 UTC,5863,1.16,2.32,3.43,8417,-85,64,33
2020-03-04 17:22:34 UTC,5864,1.39,3.12,3.85,8419,-84,63,34
2020-03-04 17:24:34 UTC,5865,1.97,4.26,4.88,8421,-85,60,36
2020-03-04 17:26:34 UTC,5866,1.16,2.54,2.88,8423,-83,62,37
2020-03-04 17:28:34 UTC,5867,2.34,4.19,4.64,8425,-85,60,37
2020-03-04 17:30:34 UTC,5868,1.69,3.44,4.62,8427,-86,59,37
2020-03-04 17:48:49 UTC,5869,0,0.18,0.18,1,-63,68,36
2020-03-04 17:50:49 UTC,5870,0.22,0.57,1.06,3,-59,69,34
2020-03-04 17:52:49 UTC,5871,0.1,0.76,1.01,5,-58,71,33
2020-03-04 17:54:49 UTC,5872,0.19,0.48,0.59,7,-57,72,32
2020-03-04 17:56:49 UTC,5873,0,0.67,0.74,9,-61,73,31
2020-03-04 17:58:49 UTC,5874,0.35,0.76,1.09,11,-57,74,30
2020-03-04 18:00:49 UTC,5875,0.09,0.6,0.69,13,-61,75,29
2020-03-04 18:02:49 UTC,5876,0,0.26,0.66,15,-58,75,28
2020-03-04 18:04:49 UTC,5877,0.03,0.23,0.41,17,-58,76,28
2020-03-04 18:06:50 UTC,5878,0,0.31,0.45,19,-58,76,27
2020-03-04 18:08:49 UTC,5879,0,0.4,0.76,21,-60,77,27
2020-03-04 18:10:49 UTC,5880,0.13,0.42,0.68,23,-60,77,26
2020-03-04 18:12:49 UTC,5881,0,0.01,0.16,25,-59,78,26
2020-03-04 18:14:49 UTC,5882,0.04,0.3,0.3,27,-59,78,26
2020-03-04 18:16:49 UTC,5883,0,0.39,0.49,29,-60,78,25
2020-03-04 18:18:49 UTC,5884,0.07,0.3,0.42,31,-59,79,25
2020-03-04 18:20:49 UTC,5885,0.01,0.51,0.75,33,-60,79,25
2020-03-04 18:22:49 UTC,5886,0.32,0.61,0.89,35,-58,79,24
2020-03-04 18:24:49 UTC,5887,0,0.62,0.88,37,-59,79,24
2020-03-04 18:26:49 UTC,5888,0.32,0.77,1.15,39,-59,80,24
2020-03-04 18:28:49 UTC,5889,0.34,0.94,1.11,41,-59,80,24
2020-03-04 18:30:49 UTC,5890,0.24,0.34,0.56,43,-58,80,24
2020-03-04 18:32:49 UTC,5891,0.12,0.42,0.75,45,-59,80,24
2020-03-04 18:34:49 UTC,5892,0.04,0.64,0.66,47,-58,80,23
2020-03-04 18:36:49 UTC,5893,0.01,0.51,0.84,49,-63,80,23
2020-03-04 18:38:49 UTC,5894,0.06,0.25,0.3,51,-58,80,23
2020-03-04 18:40:49 UTC,5895,0,0.28,0.51,53,-58,80,23
2020-03-04 18:42:49 UTC,5896,0,0.26,0.42,55,-58,81,23
2020-03-04 18:44:49 UTC,5897,0.1,0.57,0.79,57,-59,81,23
2020-03-04 18:46:49 UTC,5898,0,0.61,0.97,59,-58,81,23
2020-03-04 18:48:49 UTC,5899,0,0.36,0.4,61,-58,81,23
2020-03-04 18:50:50 UTC,5900,0.06,0.59,1.11,63,-60,81,23
2020-03-04 18:52:49 UTC,5901,0.06,0.15,0.53,65,-60,81,22
2020-03-04 18:54:49 UTC,5902,0.13,0.73,1.2,67,-59,81,23
2020-03-04 18:56:49 UTC,5903,0,0.65,1.24,69,-58,81,22
2020-03-04 18:58:49 UTC,5904,0.36,0.79,1.09,71,-58,81,22
2020-03-04 19:00:49 UTC,5905,0.04,0.59,0.68,73,-58,81,22
2020-03-04 19:02:49 UTC,5906,0.19,0.63,0.96,75,-58,81,22
2020-03-04 19:04:49 UTC,5907,0.09,0.23,0.75,77,-58,81,22
2020-03-04 19:06:49 UTC,5908,0,0.4,0.4,79,-59,81,22
2020-03-04 19:08:49 UTC,5909,0.5,1.01,1.01,81,-59,81,22
2020-03-04 19:10:50 UTC,5910,0,0.07,0.07,83,-61,81,22
2020-03-04 19:12:49 UTC,5911,0,0.32,0.36,85,-62,81,22
2020-03-04 19:14:49 UTC,5912,0,0.32,0.38,87,-61,81,22
2020-03-04 19:16:49 UTC,5913,0.1,0.55,0.63,89,-58,81,22
2020-03-04 19:18:49 UTC,5914,0.27,0.46,0.63,91,-59,81,22
2020-03-04 19:20:49 UTC,5915,0,0.28,0.37,93,-59,81,22
2020-03-04 19:22:49 UTC,5916,0.05,0.17,0.29,95,-59,81,22
2020-03-04 19:24:49 UTC,5917,0.09,0.55,0.62,97,-59,81,22
2020-03-04 19:26:49 UTC,5918,0,0.23,0.23,99,-61,81,22
2020-03-04 19:28:49 UTC,5919,0,0.07,0.07,101,-59,81,22
2020-03-04 19:30:49 UTC,5920,0.34,0.66,1.06,103,-58,81,22
2020-03-04 19:32:49 UTC,5921,0.2,0.49,0.62,105,-61,81,22
2020-03-04 19:34:49 UTC,5922,0.34,0.82,1,107,-60,81,22
2020-03-04 19:36:50 UTC,5923,0.16,0.57,0.79,109,-61,81,21
2020-03-04 19:38:49 UTC,5924,0,0.65,0.65,111,-59,81,21
2020-03-04 19:40:49 UTC,5925,0.09,0.31,0.75,113,-59,81,21
2020-03-04 19:42:49 UTC,5926,0.04,0.62,0.99,115,-59,81,21
2020-03-04 19:44:49 UTC,5927,0.1,0.49,0.49,117,-59,81,21
2020-03-04 19:46:49 UTC,5928,0.15,0.35,0.4,119,-61,81,21
2020-03-04 19:48:50 UTC,5929,0,0.28,0.28,121,-63,81,21
2020-03-04 19:50:49 UTC,5930,0.05,0.45,0.45,123,-61,81,21
2020-03-04 19:52:49 UTC,5931,0.4,0.85,1.12,125,-58,81,21
2020-03-04 19:54:49 UTC,5932,0.07,0.53,0.53,127,-60,81,21
2020-03-04 19:56:49 UTC,5933,0,0.75,0.75,129,-59,81,21
2020-03-04 19:58:49 UTC,5934,0,0.45,0.45,131,-59,81,21
2020-03-04 20:00:49 UTC,5935,0.15,0.61,0.61,133,-61,81,21
2020-03-04 20:02:50 UTC,5936,0.18,0.44,0.44,135,-61,81,21
2020-03-04 20:04:49 UTC,5937,0.14,0.64,0.81,137,-63,81,21
2020-03-04 20:06:49 UTC,5938,0,0.23,0.23,139,-58,81,21
2020-03-04 20:08:49 UTC,5939,0.25,0.77,0.86,141,-59,81,21
2020-03-04 20:10:49 UTC,5940,0.14,0.35,0.35,143,-61,81,21
2020-03-04 20:12:49 UTC,5941,0.13,0.77,0.83,145,-63,81,21
2020-03-04 20:14:49 UTC,5942,0.24,0.66,0.81,147,-59,81,21
2020-03-04 20:16:50 UTC,5943,0.24,1.1,1.2,149,-61,81,21
2020-03-04 20:18:49 UTC,5944,0.3,0.84,0.91,151,-61,81,21
2020-03-04 20:20:49 UTC,5945,0.04,0.65,0.65,153,-63,81,21
2020-03-04 20:22:49 UTC,5946,0.43,0.91,0.91,155,-63,81,21
2020-03-04 20:24:49 UTC,5947,0.04,0.6,1.01,157,-59,81,21
2020-03-04 20:26:49 UTC,5948,0.09,0.65,0.69,159,-58,81,21
2020-03-04 20:28:49 UTC,5949,0,0.5,0.5,161,-58,81,21
2020-03-04 20:30:49 UTC,5950,0.16,0.53,0.54,163,-60,81,21
2020-03-04 20:32:49 UTC,5951,0.21,0.69,0.93,165,-61,81,21
2020-03-04 20:34:49 UTC,5952,0.19,0.86,1.03,167,-58,81,21
2020-03-04 20:36:50 UTC,5953,0.21,0.9,0.99,169,-61,81,21
2020-03-04 20:38:49 UTC,5954,0.52,0.68,0.91,171,-61,81,21
2020-03-04 20:40:49 UTC,5955,0.18,0.76,0.91,173,-61,81,21
2020-03-04 20:42:49 UTC,5956,0.04,0.56,0.56,175,-61,81,21
2020-03-04 20:44:49 UTC,5957,0.15,0.38,0.43,177,-58,81,21
2020-03-04 20:46:50 UTC,5958,0.17,0.75,0.75,179,-60,81,20
2020-03-04 20:48:50 UTC,5959,0,0.82,1.03,181,-60,81,20
2020-03-04 20:50:49 UTC,5960,0,0.38,0.59,183,-60,81,20
2020-03-04 20:52:49 UTC,5961,0.06,0.44,0.59,185,-59,81,20
2020-03-04 20:54:49 UTC,5962,0,0.3,0.43,187,-62,81,20
2020-03-04 20:56:49 UTC,5963,0,0.21,0.24,189,-60,81,20
2020-03-04 20:58:49 UTC,5964,0.2,0.48,0.86,191,-59,81,20
2020-03-04 21:00:49 UTC,5965,0.24,0.46,0.62,193,-58,81,20
2020-03-04 21:02:49 UTC,5966,0,0.06,0.23,195,-61,81,20
2020-03-04 21:04:49 UTC,5967,0,0.76,1.15,197,-58,81,20
2020-03-04 21:06:49 UTC,5968,0.04,0.38,0.5,199,-59,81,20
2020-03-04 21:08:49 UTC,5969,0,0.21,0.43,201,-60,81,20
2020-03-04 21:10:49 UTC,5970,0.17,0.22,0.5,203,-59,81,20
2020-03-04 21:12:49 UTC,5971,0,0.46,0.6,205,-59,81,20
2020-03-04 21:14:49 UTC,5972,0.04,0.29,0.32,207,-58,81,20
2020-03-04 21:16:49 UTC,5973,0.18,0.21,0.38,209,-58,81,20
2020-03-04 21:18:49 UTC,5974,0,0,0.1,211,-59,81,20
2020-03-04 21:20:51 UTC,5975,0,0.09,0.26,213,-57,81,20
2020-03-04 21:22:49 UTC,5976,0,0.22,0.43,215,-59,81,20
2020-03-04 21:24:49 UTC,5977,0,0.45,0.45,217,-60,81,20
2020-03-04 21:26:49 UTC,5978,0,0,0,219,-58,81,20
2020-03-04 21:28:49 UTC,5979,0,0,0,221,-58,81,20
2020-03-04 21:30:49 UTC,5980,0.13,0.43,0.48,223,-60,81,20
2020-03-04 21:32:49 UTC,5981,0,0.09,0.09,225,-58,81,20
2020-03-04 21:34:49 UTC,5982,0,0.39,0.39,227,-61,81,20
2020-03-04 21:36:49 UTC,5983,0,0.43,0.57,229,-58,81,20
2020-03-04 21:38:49 UTC,5984,0,0,0,231,-61,81,19
2020-03-04 21:40:49 UTC,5985,0,0.09,0.09,233,-58,81,19
2020-03-04 21:42:49 UTC,5986,0,0.22,0.35,235,-59,81,19
2020-03-04 21:44:49 UTC,5987,0,0.46,0.76,237,-58,81,19
2020-03-04 21:46:50 UTC,5988,0.12,0.36,0.71,239,-57,81,19
2020-03-04 21:48:50 UTC,5989,0.17,0.17,0.17,241,-59,81,19
2020-03-04 21:50:49 UTC,5990,0,0.21,0.3,243,-59,81,19
2020-03-04 21:52:49 UTC,5991,0,0.17,0.75,245,-57,82,19
2020-03-04 21:54:49 UTC,5992,0.03,0.13,0.65,247,-58,81,19
2020-03-04 21:56:49 UTC,5993,0.09,0.22,0.49,249,-60,81,19
2020-03-04 21:58:49 UTC,5994,0,0.22,0.39,251,-60,81,19
2020-03-04 22:00:49 UTC,5995,0.01,0.13,0.16,253,-58,81,19
2020-03-04 22:02:49 UTC,5996,0,0,0,255,-60,81,19
2020-03-04 22:04:49 UTC,5997,0,0.14,0.27,257,-58,81,19
2020-03-04 22:06:49 UTC,5998,0,0.06,0.06,259,-61,81,19
2020-03-04 22:08:49 UTC,5999,0,0,0,261,-58,81,19
2020-03-04 22:10:49 UTC,6000,0,0.23,0.32,263,-58,81,19
2020-03-04 22:12:49 UTC,6001,0,0.54,0.54,265,-58,81,19
2020-03-04 22:14:49 UTC,6002,0.04,0.38,0.38,267,-61,81,19
2020-03-04 22:16:49 UTC,6003,0,0.04,0.21,269,-59,81,19
2020-03-04 22:18:49 UTC,6004,0,0.16,0.51,271,-59,81,19
2020-03-04 22:20:49 UTC,6005,0,0.44,0.64,273,-58,82,19
2020-03-04 22:22:49 UTC,6006,0,0.12,0.14,275,-58,81,19
2020-03-04 22:24:49 UTC,6007,0,0.27,0.27,277,-60,82,19
2020-03-04 22:26:49 UTC,6008,0,0.29,0.29,279,-58,81,19
2020-03-04 22:28:49 UTC,6009,0,0.35,0.41,281,-61,81,19
2020-03-04 22:30:50 UTC,6010,0,0.18,0.32,283,-63,81,19
2020-03-04 22:32:49 UTC,6011,0,0.33,0.33,285,-58,81,19
2020-03-04 22:34:49 UTC,6012,0,0.21,0.41,287,-59,81,19
2020-03-04 22:36:49 UTC,6013,0.07,0.1,0.22,289,-60,81,19
2020-03-04 22:38:49 UTC,6014,0.15,0.18,0.18,291,-60,81,19
2020-03-04 22:40:49 UTC,6015,0.07,0.49,0.49,293,-59,81,19
2020-03-04 22:42:49 UTC,6016,0.07,0.51,0.59,295,-58,81,19
2020-03-04 22:44:49 UTC,6017,0.34,0.39,0.5,297,-58,81,19
2020-03-04 22:46:49 UTC,6018,0.19,0.32,0.49,299,-63,81,19
2020-03-04 22:51:12 UTC,6019,0.16,0.47,0.53,2,-58,82,19
2020-03-04 22:53:11 UTC,6020,0,0.33,0.33,4,-59,82,18
2020-03-04 22:55:12 UTC,6021,0,0.44,0.69,6,-58,82,18
2020-03-04 22:57:12 UTC,6022,0,0.32,0.44,8,-61,82,18
2020-03-04 22:59:12 UTC,6023,0,0.23,0.25,10,-61,82,18
