"","ID_10m","PM1","PM25","PM10","TempC","RH","CO2"
"1217",2020-09-17 08:50:00,69.8958764168329,88.4782386797136,91.5768833382576,25.7,51,504.5
"1218",2020-09-17 09:00:00,70.4042453351548,89.7085345977287,93.2958116831969,25.8,51,506
"1219",2020-09-17 09:10:00,70.0388890822287,88.2954487223703,91.5669024099485,25.9,51,506
"1220",2020-09-17 09:20:00,70.8552202100382,90.0285432698081,93.4012988019925,25.8,51,505.5
"1221",2020-09-17 09:30:00,70.4116655053809,88.9282220900054,91.9196059719075,26,51,506.5
"1222",2020-09-17 09:40:00,70.7201244133058,89.5005488646635,93.3678957558078,26,51,506.5
"1223",2020-09-17 09:50:00,71.3672343802926,90.6237822684453,94.0024967326654,25.85,51,505
"1224",2020-09-17 10:00:00,72.854181316754,93.0223313948678,96.8777604219408,25.75,51,506.5
"1225",2020-09-17 10:10:00,72.1209653348408,91.7691215239888,95.2908503570648,25.8,51,504.5
"1226",2020-09-17 10:20:00,72.3127443999546,91.4763901540986,94.8253099581404,25.85,51,506.5
"1227",2020-09-17 10:30:00,72.2942138819895,91.6623733616944,95.1841021947704,25.95,51,508
"1228",2020-09-17 10:40:00,72.4539568640373,92.4104965257978,96.1944183684429,26.1,51,507.5
"1229",2020-09-17 10:50:00,72.2520216684782,92.0666275143919,95.4870545028617,26.05,51,509
"1230",2020-09-17 11:00:00,72.5117098798978,92.744375328851,96.0813772688215,26,51,509
"1231",2020-09-17 11:10:00,72.3814004753498,92.1140718002976,95.3855254878757,25.8,51.5,509.5
"1232",2020-09-17 11:20:00,72.4648355666359,92.1065402187,95.592515459562,25.85,51.5,510.5
"1233",2020-09-17 11:30:00,72.3300434434362,92.0981982223456,95.5007484147084,25.9,51,512
"1234",2020-09-17 11:40:00,71.980594252893,91.5397192302827,95.3176821408921,25.95,51,512.5
"1235",2020-09-17 11:50:00,71.9253524676505,91.2115774263894,94.6081686867164,26.05,51,513.5
"1236",2020-09-17 12:00:00,70.5668457061551,89.1253372818252,92.5219285421523,26,51,512.5
"1237",2020-09-17 12:10:00,68.7052534729065,86.5643984286772,89.5736591066863,26.15,51,508
"1238",2020-09-17 12:20:00,65.7973151318737,83.0287255293767,86.0260683433144,25.8,51.5,508.5
"1239",2020-09-17 12:30:00,61.7387557413391,77.1669615238801,79.228752008219,25.6,53,519
"1240",2020-09-17 12:40:00,60.0317694648585,74.474180380973,76.3274082440638,25.65,53,526
"1241",2020-09-17 12:50:00,58.7242452283161,72.8111764511054,74.4856363531263,25.6,53,533
"1242",2020-09-17 13:00:00,57.6853672164621,71.3316584564181,73.1014612710096,25.4,54,539.5
"1243",2020-09-17 13:10:00,56.9461026039011,70.5330397026848,72.0108548475288,25.4,54,543
"1244",2020-09-17 13:20:00,55.5942401247217,68.8250523764717,70.0645102398893,25.3,54,547
"1245",2020-09-17 13:40:00,53.9514950637135,67.5964959962527,68.9789682285261,25.3,55,545
"1246",2020-09-17 14:10:00,49.4065005571549,62.8024721582539,63.9227513809583,25.5,54,537
"1247",2020-09-17 14:20:00,48.5806708598997,61.6882587533464,62.981347005085,25.4,54.5,535
