"","TimeStamp_1h","Spot_O","Model_O","RH_O","CO2_O","BP_O","TempC_O","PM1_O","PM25_O","PM10_O","Spot_M","Model_M","RH_M","CO2_M","BP_M","TempC_M","PM1_M","PM25_M","PM10_M","Spot_E","Model_E","RH_E","CO2_E","BP_E","TempC_E","PM1_E","PM25_E","PM10_E","Wind Speed (m/s)","Wind Direction","TOSAC","Opening","Bscat.rev","Tower_Neph","Bellevue","Weller","LFP","Lynnwood","Duwamish","Lynn_Dis","LFP_Dis","Wel_Dis","Bel_Dis","Duw_Dis","occupancy","Wind_NS","Lynn_Travel","LFP_Travel","Wel_Travel","Bel_Travel","Duw_Travel"
"53",2019-08-03 06:00:00,"O3",2658,47,360.666666666667,101.307291666667,25.075,8.09934660783333,10.6738324808333,11.36010282,"Mixing",1423,59.5,647.666666666667,101.354166666667,18.8083333333333,11.479725,21.0740191666667,49.6024083333333,"Exhaust",1702,51.6666666666667,361.25,101.333333333333,21.9083333333333,11.5050491666667,21.1097741666667,48.7065816666667,1.32898033333333,155.666666666667,17.3416666666667,0,NA,NA,10.9,8,13.6,9.4,15.4,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.38775182945187,2.2434722928347,1.48019496651694,2.96040247397692,2.37279449750239
"54",2019-08-03 07:00:00,"O3",2658,46.6666666666667,359.25,101.359375,25.0916666666667,8.16222038575,10.7618672525,11.4521102141667,"Mixing",1423,59.9166666666667,653.25,101.364583333333,18.8833333333333,11.3810225,20.9048891666667,49.634885,"Exhaust",1702,53,366.545454545455,101.369318181818,21.6636363636364,11.5118027272727,21.0951518181818,49.76845,1.30325813333333,106.183333333333,17.675,0,NA,NA,9.8,8,13.1,9.5,15,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.45461535240158,2.28775135124591,1.50940934085609,3.01883147017383,2.41962596784783
"55",2019-08-03 08:00:00,"O3",2658,46.3333333333333,358.333333333333,101.364583333333,25.075,8.074806393,10.61241098,11.3979968533333,"Mixing",1423,59.0833333333333,650.833333333333,101.4375,19.175,10.34683775,18.9774875,45.7380583333333,"Exhaust",1702,52.8333333333333,365.5,101.427083333333,21.7416666666667,10.5784254166667,19.38875,46.398605,1.48331353333333,78.2166666666667,18.4416666666667,0,NA,NA,8.8,9,13.1,9.5,14.9,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.03526898014474,2.01004742999641,1.32618624167702,2.65238371945909,2.1259141451611
"56",2019-08-03 09:00:00,"O3",2658,46,356.25,101.375,25.125,7.7906333675,10.1417885325833,10.8350109575,"Mixing",1423,58.4166666666667,637.333333333333,101.473958333333,19.9666666666667,9.42692275,16.3830783333333,38.3169125,"Exhaust",1702,53.9166666666667,359.833333333333,101.463541666667,21.6916666666667,9.70879133333333,16.899245,39.9493866666667,1.9806094,168.616666666667,18.3666666666667,0,NA,NA,9,12,12.1,9.2,14.9,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.27316681196987,1.50536019649081,0.993204414762446,1.98641724444339,1.59213483598645
"57",2019-08-03 10:00:00,"O3",2658,46,351.666666666667,101.34375,25.1916666666667,7.44094610358333,9.56748025208333,10.3014220471667,"Mixing",1423,57.1666666666667,628.333333333333,101.432291666667,20.6833333333333,9.41154508333333,15.5503983333333,32.9475008333333,"Exhaust",1702,54.25,357,101.375,21.9333333333333,9.64180108333333,15.9671025,34.2411625,2.01490566666667,243.316666666667,19.9,0,NA,NA,11.2,10,12.4,9.6,15.8,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.23447461091506,1.47973704421012,0.97629880770266,1.95260588709116,1.5650346685654
"58",2019-08-03 11:00:00,"O3",2658,46,347.833333333333,101.260416666667,25.2833333333333,7.24077023475,9.1262319475,9.713186753,"Mixing",1423,53.4166666666667,621.25,101.375,21.8833333333333,9.79134066666667,15.7236358333333,30.69744,"Exhaust",1702,51.25,356.333333333333,101.307291666667,22.925,9.98801133333333,16.066005,31.3695366666667,1.86057246666667,261.9,21.0916666666667,0,NA,NA,11,9,11.8,9.3,15.4,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.41982273532276,1.60248020916764,1.05728211894067,2.1145731956978,1.69485321250171
"59",2019-08-03 12:00:00,"O3",2658,46,345.083333333333,101.255208333333,25.35,6.771146515,8.38424583716666,8.87089195333333,"Mixing",1423,54.5,622.75,101.265625,21.9166666666667,9.20111658333333,14.7110525,30.745545,"Exhaust",1702,52.0833333333333,355.166666666667,101.270833333333,22.9416666666667,9.45829991666667,15.1502758333333,31.9018275,2.24640546666667,288.883333333333,20.25,0,NA,NA,10.1,8,10.6,9.1,14.1,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.00420432658412,1.32724505873809,0.875687861870706,1.75138314300161,1.40375246989645
"60",2019-08-03 13:00:00,"O3",2658,46,342.916666666667,101.203125,25.4,6.26219572941667,7.56852446325,8.02736223016666,"Mixing",1423,52.4166666666667,621.25,101.25,21.9416666666667,9.27965408333333,13.61885,26.7960341666667,"Exhaust",1702,49.5833333333333,353.666666666667,101.255208333333,23.3583333333333,9.33670825,13.7106358333333,26.9831633333333,2.22068326666667,295.583333333333,21.2583333333333,0,NA,NA,8.8,5,11.3,9.4,14.1,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.02741904851367,1.34261855362694,0.885830964517857,1.77166943423329,1.42001215101494
"61",2019-08-03 14:00:00,"O3",2658,45.75,341.25,101.182291666667,25.475,5.7503236795,6.79213939291667,7.18840837325,"Mixing",1423,50.6666666666667,616.666666666667,101.255208333333,22.0916666666667,10.2937755833333,14.6073808333333,26.6523708333333,"Exhaust",1702,47,348.916666666667,101.213541666667,24.0083333333333,10.2022655,14.3730758333333,24.829015,2.314998,288.65,21.6416666666667,0,NA,NA,10.8,10,11.6,9.5,14,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,1.94482049468533,1.28791927921992,0.849741554852315,1.6994903091349,1.36215980412174
"62",2019-08-03 15:00:00,"O3",2658,45,335,101.114583333333,25.6166666666667,5.54861463308333,6.47215216675,6.87338692358333,"Mixing",1423,50.3333333333333,611.75,101.208333333333,22.15,10.7126958333333,14.8979175,27.2974608333333,"Exhaust",1702,46.25,346.083333333333,101.130208333333,24.2583333333333,10.7294725,14.8431875,26.3896116666667,2.84659013333333,316.05,22.275,0,NA,NA,11.7,16,11.4,9.3,14.1,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,1.5816311251959,1.04740423310054,0.69105487894616,1.38211561285067,1.10778056359298
"63",2019-08-03 16:00:00,"O3",2658,45,332.666666666667,101.041666666667,25.6583333333333,5.73391869816667,6.7510035195,7.28333478133333,"Mixing",1423,50.6666666666667,613.666666666667,101.130208333333,22.1833333333333,10.5387358333333,14.6043866666667,26.7844441666667,"Exhaust",1702,46,343.083333333333,101.098958333333,24.3833333333333,10.906655,14.96134,25.8751225,2.9066086,312.9,22.1333333333333,0,NA,NA,10.5,11,11.4,9.2,14.1,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,1.5489720754131,1.02577641707781,0.67678530917441,1.35357635240832,1.08490603868103
"64",2019-08-03 17:00:00,"O3",2658,44.1666666666667,330.416666666667,100.953125,25.775,5.85824706816667,6.945546118,7.65863165166667,"Mixing",1423,51.5,613.333333333333,101.083333333333,22.2666666666667,10.07559275,14.0772658333333,27.1104425,"Exhaust",1702,46,341.916666666667,101.114583333333,24.65,10.4382858333333,14.522,26.2134258333333,2.48647933333333,304.35,22.0416666666667,0,NA,NA,9.6,10,11.3,9.1,14.8,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,1.81069494332772,1.19909725996337,0.791138689000431,1.5822840809187,1.26821774866507
"65",2019-08-03 18:00:00,"O3",2658,44,326.666666666667,100.96875,25.8666666666667,5.81378442641667,6.87828804508333,7.44537974383333,"Mixing",1423,51.8333333333333,611.416666666667,101.088541666667,22.45,9.42283016666667,13.053325,24.7030383333333,"Exhaust",1702,46.1666666666667,341.25,101.0625,24.8583333333333,9.83223366666667,13.510685,24.1791591666667,2.04062786666667,297.7,22.5916666666667,0,NA,NA,9.5,9,10.8,9.1,13.8,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.20630896455899,1.46108489659403,0.96399252021061,1.92799320784211,1.54530734081038
"66",2019-08-03 19:00:00,"O3",2658,44,324.666666666667,100.958333333333,25.9,5.74201253183333,6.7249042065,7.29000959441667,"Mixing",1423,51.0833333333333,611.25,101.088541666667,22.475,9.48015808333333,12.7990425,24.1220075,"Exhaust",1702,45.8333333333333,339.916666666667,101.020833333333,24.9166666666667,10.0108675,13.394805,23.2637916666667,1.8777206,299.2,22.8416666666667,0,NA,NA,9.1,8,10.4,8.3,14.5,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.39772389755726,1.58784568670949,1.04762657447546,2.09526202496083,1.67937510097201
"67",2019-08-03 20:00:00,"O3",2658,44,322.916666666667,100.932291666667,25.9583333333333,5.54133855783333,6.4490698255,6.93273647566667,"Mixing",1423,52.5833333333333,612.583333333333,101,22.2666666666667,8.058715,11.0249166666667,22.116475,"Exhaust",1702,46.8333333333333,339.75,100.942708333333,24.8166666666667,8.45265033333333,11.4701416666667,21.39375,1.96346126666667,307.033333333333,22.0666666666667,0,NA,NA,8.6,7,9.2,7.5,13,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.29301979722725,1.51850744711519,1.00187868912718,2.0037658666656,1.60603994372432
"68",2019-08-03 21:00:00,"O3",2658,44,321,100.921875,25.9,5.246404415,6.04392192408333,6.50176653558333,"Mixing",1423,51.75,617.916666666667,100.973958333333,22.075,8.27618341666667,11.2033533333333,21.8817591666667,"Exhaust",1702,46.5,341.916666666667,100.963541666667,24.4916666666667,8.4219,11.3790691666667,21.5628866666667,1.6204986,287.283333333333,22.1916666666667,0,NA,NA,8.7,11,9.7,8,13.7,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.77831499240762,1.83988468459989,1.21391650693188,2.42784329876414,1.94594257731677
"69",2019-08-03 22:00:00,"O3",2658,44,320.25,100.973958333333,25.9166666666667,5.15308436525,5.90898946016667,6.28638848933333,"Mixing",1423,51.4166666666667,625.25,100.984375,22.025,8.58081275,11.5669066666667,22.028805,"Exhaust",1702,46.9166666666667,349.5,100.96875,23.9916666666667,8.784222,11.9136475,23.0747283333333,1.30325813333333,240.633333333333,21.6833333333333,0,NA,NA,10.3,8,10,8.7,12.7,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.45461535240158,2.28775135124591,1.50940934085609,3.01883147017383,2.41962596784783
"70",2019-08-03 23:00:00,"O3",2658,44,320.416666666667,100.953125,25.9333333333333,5.05782805391667,5.76599177433333,6.09571934708333,"Mixing",1423,49.8333333333333,626.833333333333,100.994791666667,21.9583333333333,8.97153516666667,11.8027925,21.4701658333333,"Exhaust",1702,45.5833333333333,349.416666666667,101.09375,24.0583333333333,9.10573275,11.978495,21.3955933333333,1.55190606666667,270,21.2083333333333,0,NA,NA,10.2,8,11.2,9.1,12.7,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.90111344511072,1.92120555463745,1.26757027519406,2.53515128986973,2.03195108902138
"71",2019-08-04 00:00:00,"O3",2658,44,319.833333333333,100.958333333333,25.8833333333333,5.00882536475,5.68010779808333,6.05452736125,"Mixing",1423,49.0833333333333,625.916666666667,101.010416666667,21.6916666666667,9.31422266666666,12.1937575,21.7419541666667,"Exhaust",1702,44.75,347.166666666667,101.072916666667,23.925,9.48381191666667,12.3997991666667,21.5984041666667,1.84342433333333,309.783333333333,20.4083333333333,0,NA,NA,9.8,10,11.6,9,13.6,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.442332714256,1.61738700181106,1.06711730144244,2.13424364402987,1.71061928889707
"72",2019-08-04 01:00:00,"O3",2658,43.5,322.416666666667,100.942708333333,25.8,5.10639695808333,5.77122785458333,6.18735994183333,"Mixing",1423,50.5833333333333,627.25,101.026041666667,21.025,9.61037083333333,12.57582,22.5391558333333,"Exhaust",1702,45,348,101.052083333333,23.6666666666667,9.6180615,12.5346941666667,21.5545325,1.53475793333333,64.8666666666667,20.5083333333333,0,NA,NA,9.3,12,12,9.2,13.1,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.93352812047508,1.94267153848815,1.28173307156494,2.56347700260571,2.05465445314453
"73",2019-08-04 02:00:00,"O3",2658,43,318.25,100.916666666667,25.9083333333333,5.32381557558333,6.04326948608333,6.43457268983333,"Mixing",1423,53.25,633,100.979166666667,20.15,9.76473566666667,12.8040533333333,23.00674,"Exhaust",1702,46.25,351.916666666667,100.973958333333,23.3416666666667,9.87723125,12.9165508333333,22.2939225,1.52618386666667,53.6666666666667,20.0666666666667,0,NA,NA,9.6,10,12.1,8.7,13.3,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.95000861553393,1.95358542353583,1.28893381915801,2.57787855880012,2.06619745569028
"74",2019-08-04 03:00:00,"O3",2658,43,318.75,100.9375,25.8166666666667,5.59876743741667,6.36047891575,6.70311750775,"Mixing",1423,54.75,635.416666666667,101.020833333333,19.8833333333333,9.76736708333333,13.1624875,23.123835,"Exhaust",1702,47.4166666666667,353.333333333333,101.046875,22.9916666666667,9.89187941666667,13.2637758333333,23.6650925,1.71481333333333,53.3166666666667,18.7666666666667,0,NA,NA,9,12,11.8,8.6,13.1,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.6255076678252,1.73869102694689,1.14715109905063,2.29431191733211,1.83891573556435
"75",2019-08-04 04:00:00,"O3",2658,43,317.666666666667,100.9375,25.7583333333333,5.85757961691667,6.70584921791667,7.06437829541667,"Mixing",1423,55.9166666666667,634,100.9375,19.6,9.20439941666667,12.420705,22.1456816666667,"Exhaust",1702,48.3333333333333,353.166666666667,100.932291666667,22.7166666666667,9.27043433333333,12.4243766666667,21.8821925,1.60335046666667,52.8833333333333,18.425,0,NA,NA,8.6,11,11.6,8.5,13,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.8080295912569,1.85956259566512,1.22689957117714,2.45380953725359,1.96675479739503
"76",2019-08-04 05:00:00,"O3",2658,43,316.916666666667,100.947916666667,25.7166666666667,5.96104548716667,6.85264791225,7.37802708675,"Mixing",1423,57,632.083333333333,100.963541666667,19.2833333333333,9.16039091666667,12.4674491666667,22.3990008333333,"Exhaust",1702,49.75,351.75,100.947916666667,22.1916666666667,9.16506983333333,12.4428791666667,22.31683,1.68909113333333,59.2166666666667,18.1416666666667,0,NA,NA,8,9,11.2,8.6,12.9,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.66549001809665,1.76516855527603,1.16462040512754,2.32925067749453,1.86691952849173
"77",2019-08-04 06:00:00,"O3",2658,43,314.833333333333,100.958333333333,25.7333333333333,6.05602650333333,7.00074658375,7.39502925333333,"Mixing",1423,55.1666666666667,632.583333333333,100.973958333333,19.7666666666667,9.24974975,12.6900316666667,22.2163775,"Exhaust",1702,49.0833333333333,354.416666666667,101.0625,22.3416666666667,9.32300308333333,12.7325341666667,22.2469608333333,1.29468406666667,87.0333333333333,19.1666666666667,0,NA,NA,7.6,7,10.9,8.9,13.1,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.47749359976848,2.30290202244621,1.51940542920613,3.03882373156571,2.43564998087993
"78",2019-08-04 07:00:00,"O3",2658,42.1666666666667,315.833333333333,100.9375,25.7166666666667,6.0849611705,7.03462742933333,7.52425301166667,"Mixing",1423,55.5,636,100.9375,19.65,9.17293033333333,12.4448275,22.3376466666667,"Exhaust",1702,49.4166666666667,357.25,101.015625,22.1333333333333,9.26946441666667,12.4913625,22.4705883333333,1.414721,70.7666666666667,18.525,0,NA,NA,7.4,8,10.8,9.1,13.2,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.18243353675782,2.10750427508714,1.39048618066742,2.78098414222074,2.22898877038103
"79",2019-08-04 08:00:00,"O3",2658,42.0833333333333,317.25,100.890625,25.725,6.0736490265,7.01213262091667,8.271453591,"Mixing",1423,54,633,101.010416666667,20.3666666666667,9.03448641666667,12.292405,21.9319716666667,"Exhaust",1702,49.3333333333333,358.5,101.020833333333,22.3583333333333,9.19649283333333,12.4018308333333,21.8070125,1.47473946666667,170.233333333333,20.2583333333333,0,NA,NA,7.6,11,11.2,8.5,13.9,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.05291589282,2.02173375226383,1.33389662680305,2.66780455503734,2.13827411112134
"80",2019-08-04 09:00:00,"O3",2658,42.0833333333333,315,100.9375,25.8,6.01392036141667,6.9119743235,7.3340653425,"Mixing",1423,52.5,621.916666666667,101.020833333333,21.2916666666667,9.15691366666667,12.0733316666667,24.0527708333333,"Exhaust",1702,49.3333333333333,354.583333333333,101.005208333333,22.5083333333333,9.28779633333333,12.248085,23.9822141666667,1.543332,97.4666666666667,21.0166666666667,0,NA,NA,8.7,12,12.1,8.7,14.2,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.917230742028,1.93187891882988,1.27461233227847,2.54923546370234,2.04323970618261
"81",2019-08-04 10:00:00,"O3",2658,42,313.083333333333,100.953125,25.875,6.01633863466667,6.87148987525,7.45049943783333,"Mixing",1423,51.75,613.75,100.989583333333,21.65,9.2562905,11.9753991666667,23.8873041666667,"Exhaust",1702,49,351.666666666667,100.989583333333,22.8583333333333,9.54060541666666,12.2851958333333,24.59933,1.8519984,215.366666666667,21.375,0,NA,NA,10,13,11.5,8.9,13.6,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.43102561835667,1.6098990990249,1.06217694356539,2.12436288641862,1.70269975515218
"82",2019-08-04 11:00:00,"O3",2658,42.25,312.083333333333,100.963541666667,25.8666666666667,5.88896878775,6.70272266533333,7.2360470825,"Mixing",1423,53.0833333333333,617.5,101.005208333333,22.0416666666667,9.14320766666667,11.9845708333333,25.2590883333333,"Exhaust",1702,49.5,351.916666666667,101.010416666667,23.525,9.40992391666667,12.3251591666667,25.738715,1.84342433333333,217.316666666667,21.8666666666667,0,NA,NA,9.1,10,12.9,9.7,13.7,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.442332714256,1.61738700181106,1.06711730144244,2.13424364402987,1.71061928889707
"83",2019-08-04 12:00:00,"O3",2658,43,310.916666666667,100.90625,25.95,5.57931389408333,6.28769266583333,6.85478436475,"Mixing",1423,53.4166666666667,615.083333333333,100.953125,22.5416666666667,9.35136683333334,12.2643433333333,25.8745441666667,"Exhaust",1702,49.4166666666667,349.25,101.010416666667,24.175,9.580631,12.5527483333333,25.8808925,1.9034428,272.483333333333,21.7666666666667,0,NA,NA,8.7,15,12.9,9.6,13.9,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.36532222326595,1.56638831256477,1.03346945860417,2.06694767327217,1.65668084285077
"84",2019-08-04 13:00:00,"O3",2658,43,310.666666666667,100.817708333333,26.0333333333333,5.3087910835,5.944052435,6.45155481341667,"Mixing",1423,53.4166666666667,619.416666666667,100.890625,22.9416666666667,9.31530366666667,12.06495,25.8191583333333,"Exhaust",1702,49.2727272727273,353.727272727273,100.880681818182,24.6272727272727,9.64933254545454,12.5364527272727,25.84329,2.06635006666667,260.3,22.0166666666667,0,NA,NA,8.6,9,13,9.4,13.9,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.17884453761427,1.44289711779825,0.951992613320021,1.90399329239179,1.52607114984593
"85",2019-08-04 14:00:00,"O3",2658,43,308.75,100.8125,26.1833333333333,5.01637804883333,5.56357591925,6.00850951125,"Mixing",1423,53.9166666666667,616.666666666667,100.864583333333,22.9666666666667,9.37746983333334,12.0544283333333,26.5088108333333,"Exhaust",1702,49.0833333333333,350.916666666667,100.895833333333,24.9166666666667,9.64072975,12.2690858333333,25.4770591666667,2.58079406666667,283.066666666667,21.7916666666667,0,NA,NA,8.4,18,12.8,9.3,14.3,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,1.74452336732571,1.15527642986504,0.762226643887459,1.52445974573562,1.22187092064076
"86",2019-08-04 15:00:00,"O3",2658,43,307.833333333333,100.791666666667,26.2083333333333,4.85190659233333,5.3808251075,5.88634117516667,"Mixing",1423,53.25,611.333333333333,100.822916666667,23.1083333333333,8.99128766666667,11.6588916666667,26.1083075,"Exhaust",1702,49,347,100.916666666667,25.0666666666667,9.43538833333333,12.1738508333333,25.9310383333333,2.58079406666667,292.716666666667,21.8333333333333,0,NA,NA,8.2,9,12,8.6,14.1,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,1.74452336732571,1.15527642986504,0.762226643887459,1.52445974573562,1.22187092064076
"87",2019-08-04 16:00:00,"O3",2658,43,307.083333333333,100.729166666667,26.3166666666667,4.72587048241667,5.25027292166667,5.76174792166667,"Mixing",1423,52,607.833333333333,100.817708333333,23.3583333333333,8.32754266666667,10.818375,24.1812791666667,"Exhaust",1702,48.25,344.75,100.817708333333,25.1666666666667,8.6966675,11.2238425,23.1665358333333,2.12636853333333,271.933333333333,21.7083333333333,0,NA,NA,8.1,10,9.9,8,13.6,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.11734489340742,1.40217018302169,0.925121854073085,1.85025154623557,1.48299656093899
"88",2019-08-04 17:00:00,"O3",2658,43,304.75,100.630208333333,26.525,4.55233691508333,5.075771624,5.71437050708333,"Mixing",1423,50.5,605.416666666667,100.677083333333,23.5666666666667,7.50490066666667,9.78766933333333,22.0352616666667,"Exhaust",1702,47.0833333333333,342.75,100.807291666667,25.3333333333333,7.82183466666666,10.1200870833333,21.4797983333333,2.1349426,272.883333333333,21.625,0,NA,NA,7.7,8,9.6,8,12.9,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.1088415002612,1.39653897746738,0.921406505261547,1.84282081713423,1.47704075145731
"89",2019-08-04 18:00:00,"O3",2658,42.4166666666667,302.333333333333,100.578125,26.7333333333333,4.30504077383333,4.78019647991667,5.30954827583333,"Mixing",1423,50,604.333333333333,100.651041666667,23.7,6.86080425,8.89723183333333,19.4505,"Exhaust",1702,46.3333333333333,341.5,100.8125,25.4166666666667,7.11916666666667,9.1535515,19.0533241666667,2.35786833333333,276.916666666667,21.6,0,NA,NA,7.5,12,9.9,7.7,12.1,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,1.90946012205469,1.26450256505228,0.834291708400455,1.66859048533244,1.33739326222862
"90",2019-08-04 19:00:00,"O3",2658,42,298.083333333333,100.630208333333,26.9083333333333,3.95751695066667,4.37998510416667,4.8437886475,"Mixing",1423,49.1666666666667,602.416666666667,100.708333333333,23.7666666666667,6.38736291666667,8.15476125,17.7188475,"Exhaust",1702,45.4166666666667,341.333333333333,100.760416666667,25.525,6.75764108333333,8.6229955,17.7183125,2.76942353333333,282.766666666667,21.65,0,NA,NA,7.5,9,9,7.6,11.2,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,1.62570134230662,1.07658887117455,0.710310278049923,1.42062657419945,1.13864751428133
"91",2019-08-04 20:00:00,"O3",2658,42.75,299.166666666667,100.630208333333,26.7166666666667,3.61603222816667,3.96871625541667,4.385841498,"Mixing",1423,48.25,601.833333333333,100.692708333333,23.7666666666667,6.79559525,8.70406741666667,20.0578208333333,"Exhaust",1702,44.5,342.25,100.734375,25.6083333333333,6.84836333333333,8.68511575,18.4001608333333,2.16923886666667,300.6,21.6583333333333,0,NA,NA,7.6,7,9.4,8.1,11.3,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.07550013266814,1.37445930983944,0.906838813478755,1.81368531014396,1.45368832850937
"92",2019-08-04 21:00:00,"O3",2658,43,300.083333333333,100.604166666667,26.6083333333333,3.4149221175,3.74029463775,4.03923439491667,"Mixing",1423,49,599.5,100.697916666667,24.025,7.05718175,9.04952416666667,21.2901641666667,"Exhaust",1702,45.5833333333333,341.916666666667,100.755208333333,25.675,7.07761108333333,9.04403941666667,18.8723041666667,1.35470253333333,249.25,21.7583333333333,0,NA,NA,8,9,10.7,8.2,12.1,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.32342742762683,2.20087471765429,1.45208999879826,2.90419230042039,2.32774143742323
"93",2019-08-04 22:00:00,"O3",2658,43,300.333333333333,100.677083333333,26.5583333333333,3.36648803241667,3.69895724333333,4.060465787,"Mixing",1423,50.5,606.833333333333,100.796875,23.2666666666667,7.91689225,10.3057895833333,25.8824391666667,"Exhaust",1702,45.75,343.083333333333,100.8125,25.6833333333333,7.61454325,9.7890345,21.6473083333333,1.800554,157.416666666667,24.1416666666667,0,NA,NA,8.2,11,11.4,9.2,14.4,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.50048349316686,1.6558962161399,1.09252485623869,2.18505896888772,1.7513483195851
"94",2019-08-04 23:00:00,"O3",2658,43,299.5,100.734375,26.5333333333333,3.60058280758333,4.01057798916667,4.46842260066667,"Mixing",1423,50.4166666666667,609.916666666667,100.807291666667,23.0416666666667,7.93015641666666,10.3986208333333,26.1321883333333,"Exhaust",1702,45,340.333333333333,100.828125,25.7416666666667,8.00381733333333,10.2784141666667,23.6164908333333,1.32040626666667,145.416666666667,24.0833333333333,0,NA,NA,8.7,9,12,8.9,16.1,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.4097502179548,2.25804029473622,1.48980662214367,2.97962586666508,2.38820225397968
"95",2019-08-05 00:00:00,"O3",2658,43,305.25,100.708333333333,26.6083333333333,3.7994810305,4.26775509741667,4.87258669866667,"Mixing",1423,50.25,611,100.786458333333,23.0166666666667,7.89146491666667,10.22939525,25.4544658333333,"Exhaust",1702,44.75,340.166666666667,100.833333333333,25.7416666666667,7.98267166666667,10.3131821666667,22.4515258333333,1.48331353333333,58.1833333333333,23.8916666666667,0,NA,NA,8.6,12,12.4,9.7,13.4,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.03526898014474,2.01004742999641,1.32618624167702,2.65238371945909,2.1259141451611
"96",2019-08-05 01:00:00,"O3",2658,42.9166666666667,298,100.755208333333,26.5333333333333,3.90026413758333,4.39337662216667,4.97437249558333,"Mixing",1423,50.8333333333333,618.75,100.84375,22.6333333333333,7.93095416666667,10.1640459166667,24.2052775,"Exhaust",1702,44.75,342.583333333333,100.828125,25.575,7.92375483333333,10.0507186666667,22.6240675,1.32040626666667,191.666666666667,23.5416666666667,0,NA,NA,8.3,19,12.2,9.3,12.7,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.4097502179548,2.25804029473622,1.48980662214367,2.97962586666508,2.38820225397968
"97",2019-08-05 02:00:00,"O3",2658,43,300.25,100.697916666667,26.4666666666667,3.959164383,4.43668565283333,4.91637968166667,"Mixing",1423,52.4166666666667,639.666666666667,100.796875,22.4333333333333,8.58397341666667,10.9938383333333,25.6190425,"Exhaust",1702,46.5833333333333,361,100.802083333333,24.9583333333333,8.74835175,11.2241283333333,25.1998116666667,1.12320273333333,250.633333333333,22.9333333333333,0,NA,NA,8.1,15,11.9,8.7,13.3,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,4.00840865316824,2.65449011747617,1.75137572374141,3.50276628600322,2.8075049397929
"98",2019-08-05 03:00:00,"O3",2658,43,302.916666666667,100.765625,26.4,3.94922890566667,4.46588950058333,5.03993328675,"Mixing",1423,50.25,627.833333333333,100.864583333333,22.5416666666667,7.730326,9.83933333333333,22.6291866666667,"Exhaust",1702,46,353.416666666667,100.875,24.6666666666667,8.12042441666667,10.4210429166667,23.7462075,1.44901726666667,61.45,22.1333333333333,0,NA,NA,7.5,13,11.9,11.7,14,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.10710966606532,2.05762251709691,1.35757526514867,2.71516203234569,2.17623163972112
